unique_id,species,kmer_size,madb_time,cogent3_time
ENSG00000134249-0.fa,Chimpanzee,10,0.030997753143310547,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,15,0.029008150100708008,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,20,0.030162334442138672,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,25,0.02959918975830078,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,30,0.026736736297607422,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,35,0.02742624282836914,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,40,0.029736757278442383,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,45,0.025270462036132812,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,50,0.024677515029907227,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,55,0.02455615997314453,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,60,0.024263381958007812,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,65,0.023556232452392578,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,70,0.21205639839172363,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,75,0.02367997169494629,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,80,0.0237886905670166,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,85,0.02352166175842285,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,90,0.022949695587158203,0.07002615928649902
ENSG00000134249-0.fa,Chimpanzee,95,0.02308058738708496,0.07002615928649902
ENSG00000282608.fa,Chimpanzee,60,0.09769606590270996,0.5517609119415283
ENSG00000282608.fa,Chimpanzee,65,0.09589552879333496,0.5517609119415283
ENSG00000282608.fa,Chimpanzee,70,0.21401405334472656,0.5517609119415283
ENSG00000282608.fa,Chimpanzee,75,0.09806108474731445,0.5517609119415283
ENSG00000282608.fa,Chimpanzee,80,0.09885501861572266,0.5517609119415283
ENSG00000282608.fa,Chimpanzee,85,0.2279520034790039,0.5517609119415283
ENSG00000282608.fa,Chimpanzee,90,0.10258722305297852,0.5517609119415283
ENSG00000282608.fa,Chimpanzee,95,0.10064339637756348,0.5517609119415283
ENSG00000116863.fa,Chimpanzee,30,0.0926666259765625,1.2551755905151367
ENSG00000116863.fa,Chimpanzee,35,0.0900120735168457,1.2551755905151367
ENSG00000116863.fa,Chimpanzee,40,0.20973944664001465,1.2551755905151367
ENSG00000116863.fa,Chimpanzee,45,0.09094429016113281,1.2551755905151367
ENSG00000116863.fa,Chimpanzee,50,0.08982992172241211,1.2551755905151367
ENSG00000116863.fa,Chimpanzee,55,0.2088942527770996,1.2551755905151367
ENSG00000116863.fa,Chimpanzee,60,0.08930063247680664,1.2551755905151367
ENSG00000126070-0.fa,Chimpanzee,15,0.017891407012939453,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,20,0.018086910247802734,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,25,0.01791071891784668,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,30,0.01736903190612793,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,35,0.14911770820617676,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,40,0.01690840721130371,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,45,0.017516136169433594,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,50,0.017417430877685547,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,55,0.01718449592590332,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,60,0.01852703094482422,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,65,0.017276525497436523,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,70,0.017113208770751953,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,75,0.017132997512817383,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,80,0.01658010482788086,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,85,0.016154050827026367,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,90,0.016643524169921875,0.040555477142333984
ENSG00000126070-0.fa,Chimpanzee,95,0.016220569610595703,0.040555477142333984
ENSG00000186094-1.fa,Chimpanzee,50,0.210160493850708,7.29657244682312
ENSG00000186094-1.fa,Chimpanzee,55,0.35323286056518555,7.29657244682312
ENSG00000186094-1.fa,Chimpanzee,60,0.3424086570739746,7.29657244682312
ENSG00000186094-1.fa,Chimpanzee,65,0.3324263095855713,7.29657244682312
ENSG00000186094-1.fa,Chimpanzee,70,0.21347713470458984,7.29657244682312
ENSG00000186094-1.fa,Chimpanzee,75,0.3597278594970703,7.29657244682312
ENSG00000186094-1.fa,Chimpanzee,80,0.3382563591003418,7.29657244682312
ENSG00000186094-1.fa,Chimpanzee,85,0.2083587646484375,7.29657244682312
ENSG00000186094-1.fa,Chimpanzee,90,0.35642337799072266,7.29657244682312
ENSG00000186094-1.fa,Chimpanzee,95,0.3354325294494629,7.29657244682312
ENSG00000188157-0.fa,Chimpanzee,15,0.04761648178100586,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,20,0.2030184268951416,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,25,0.04708695411682129,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,30,0.045606374740600586,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,35,0.04697394371032715,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,40,0.14565253257751465,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,45,0.04595661163330078,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,50,0.04587125778198242,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,55,0.0453343391418457,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,60,0.045958757400512695,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,65,0.15342259407043457,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,70,0.04579973220825195,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,75,0.0459439754486084,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,80,0.04580378532409668,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,85,0.04642915725708008,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,90,0.1608889102935791,0.18207883834838867
ENSG00000188157-0.fa,Chimpanzee,95,0.04549360275268555,0.18207883834838867
ENSG00000188157-1.fa,Chimpanzee,15,0.020282268524169922,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,20,0.02020716667175293,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,25,0.019575834274291992,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,30,0.018900394439697266,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,35,0.018868684768676758,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,40,0.018460750579833984,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,45,0.0183258056640625,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,50,0.017783641815185547,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,55,0.017061471939086914,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,60,0.016429662704467773,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,65,0.01742863655090332,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,70,0.015221118927001953,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,75,0.16381287574768066,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,80,0.015535593032836914,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,85,0.015742063522338867,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,90,0.015498876571655273,0.03946638107299805
ENSG00000188157-1.fa,Chimpanzee,95,0.01485753059387207,0.03946638107299805
ENSG00000153207-0.fa,Chimpanzee,10,0.021247386932373047,0.04427361488342285
ENSG00000153207-0.fa,Chimpanzee,15,0.020614147186279297,0.04427361488342285
ENSG00000153207-0.fa,Chimpanzee,20,0.01977062225341797,0.04427361488342285
ENSG00000153207-0.fa,Chimpanzee,25,0.022294044494628906,0.04427361488342285
ENSG00000153207-0.fa,Chimpanzee,30,0.023052692413330078,0.04427361488342285
ENSG00000153207-0.fa,Chimpanzee,35,0.022656917572021484,0.04427361488342285
ENSG00000177674-0.fa,Chimpanzee,70,0.2406001091003418,7.479712963104248
ENSG00000177674-0.fa,Chimpanzee,75,0.3782508373260498,7.479712963104248
ENSG00000177674-0.fa,Chimpanzee,80,0.35951828956604004,7.479712963104248
ENSG00000177674-0.fa,Chimpanzee,85,0.22446155548095703,7.479712963104248
ENSG00000177674-0.fa,Chimpanzee,90,0.3779134750366211,7.479712963104248
ENSG00000177674-0.fa,Chimpanzee,95,0.3588237762451172,7.479712963104248
ENSG00000154027-0.fa,Chimpanzee,15,0.013207674026489258,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,20,0.013299226760864258,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,25,0.012646198272705078,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,30,0.013804435729980469,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,35,0.01238107681274414,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,40,0.01316976547241211,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,45,0.012172222137451172,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,50,0.012104988098144531,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,55,0.012618780136108398,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,60,0.013657569885253906,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,65,0.012616634368896484,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,70,0.011239767074584961,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,75,0.012023210525512695,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,80,0.012553215026855469,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,85,0.013106584548950195,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,90,0.010643243789672852,0.023360490798950195
ENSG00000154027-0.fa,Chimpanzee,95,0.011212348937988281,0.023360490798950195
ENSG00000174574-0.fa,Chimpanzee,75,0.2573251724243164,2.3012900352478027
ENSG00000174574-0.fa,Chimpanzee,80,0.12868452072143555,2.3012900352478027
ENSG00000174574-0.fa,Chimpanzee,85,0.2528266906738281,2.3012900352478027
ENSG00000174574-0.fa,Chimpanzee,90,0.13263702392578125,2.3012900352478027
ENSG00000174574-0.fa,Chimpanzee,95,0.24813294410705566,2.3012900352478027
ENSG00000174574-1.fa,Chimpanzee,30,0.2852959632873535,3.063687324523926
ENSG00000053371-1.fa,Chimpanzee,10,0.004038572311401367,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,15,0.0032379627227783203,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,20,0.0031042098999023438,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,25,0.005518436431884766,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,30,0.005228281021118164,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,35,0.005995512008666992,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,40,0.004949808120727539,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,45,0.004791975021362305,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,50,0.004934072494506836,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,55,0.004956960678100586,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,60,0.004733085632324219,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,65,0.005805492401123047,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,70,0.004685640335083008,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,75,0.0045795440673828125,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,80,0.004830360412597656,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,85,0.004579305648803711,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,90,0.004479646682739258,0.00484919548034668
ENSG00000053371-1.fa,Chimpanzee,95,0.004640102386474609,0.00484919548034668
ENSG00000117448-1.fa,Chimpanzee,70,0.17572259902954102,4.676515579223633
ENSG00000117448-1.fa,Chimpanzee,75,0.3130934238433838,4.676515579223633
ENSG00000117448-1.fa,Chimpanzee,80,0.3052361011505127,4.676515579223633
ENSG00000117448-1.fa,Chimpanzee,85,0.17831182479858398,4.676515579223633
ENSG00000117448-1.fa,Chimpanzee,90,0.32580041885375977,4.676515579223633
ENSG00000117448-1.fa,Chimpanzee,95,0.19513559341430664,4.676515579223633
ENSG00000162482.fa,Chimpanzee,45,0.13025712966918945,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,50,0.24924778938293457,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,55,0.1200418472290039,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,60,0.24205827713012695,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,65,0.12252092361450195,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,70,0.26819920539855957,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,75,0.13149285316467285,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,80,0.26618480682373047,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,85,0.1370854377746582,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,90,0.2677464485168457,1.8925671577453613
ENSG00000162482.fa,Chimpanzee,95,0.13544726371765137,1.8925671577453613
ENSG00000053371-0.fa,Chimpanzee,50,0.3040759563446045,5.682537317276001
ENSG00000053371-0.fa,Chimpanzee,55,0.3090369701385498,5.682537317276001
ENSG00000053371-0.fa,Chimpanzee,60,0.19711899757385254,5.682537317276001
ENSG00000053371-0.fa,Chimpanzee,65,0.32273387908935547,5.682537317276001
ENSG00000053371-0.fa,Chimpanzee,70,0.19422197341918945,5.682537317276001
ENSG00000053371-0.fa,Chimpanzee,75,0.3544580936431885,5.682537317276001
ENSG00000053371-0.fa,Chimpanzee,80,0.31067347526550293,5.682537317276001
ENSG00000053371-0.fa,Chimpanzee,85,0.3373377323150635,5.682537317276001
ENSG00000053371-0.fa,Chimpanzee,90,0.2074880599975586,5.682537317276001
ENSG00000053371-0.fa,Chimpanzee,95,0.34483814239501953,5.682537317276001
ENSG00000211454-1.fa,Chimpanzee,60,0.02624654769897461,0.06756806373596191
ENSG00000211454-1.fa,Chimpanzee,65,0.027068614959716797,0.06756806373596191
ENSG00000211454-1.fa,Chimpanzee,70,0.027039289474487305,0.06756806373596191
ENSG00000211454-1.fa,Chimpanzee,75,0.02846550941467285,0.06756806373596191
ENSG00000211454-1.fa,Chimpanzee,80,0.02696681022644043,0.06756806373596191
ENSG00000211454-1.fa,Chimpanzee,85,0.0266573429107666,0.06756806373596191
ENSG00000211454-1.fa,Chimpanzee,90,0.026437997817993164,0.06756806373596191
ENSG00000211454-1.fa,Chimpanzee,95,0.128281831741333,0.06756806373596191
ENSG00000211454-0.fa,Chimpanzee,30,0.449324369430542,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,35,0.30705809593200684,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,40,0.4277019500732422,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,45,0.42511487007141113,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,50,0.3141746520996094,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,55,0.44233250617980957,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,60,0.3418765068054199,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,65,0.4615304470062256,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,70,0.46649789810180664,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,75,0.3936018943786621,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,80,0.5560979843139648,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,85,0.4369804859161377,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,90,0.558358907699585,2.3223180770874023
ENSG00000211454-0.fa,Chimpanzee,95,0.5721337795257568,2.3223180770874023
ENSG00000156150.fa,Chimpanzee,50,0.22864699363708496,6.699259042739868
ENSG00000156150.fa,Chimpanzee,55,0.32800912857055664,6.699259042739868
ENSG00000156150.fa,Chimpanzee,60,0.33385539054870605,6.699259042739868
ENSG00000156150.fa,Chimpanzee,65,0.20692038536071777,6.699259042739868
ENSG00000156150.fa,Chimpanzee,70,0.3368375301361084,6.699259042739868
ENSG00000156150.fa,Chimpanzee,75,0.33196449279785156,6.699259042739868
ENSG00000156150.fa,Chimpanzee,80,0.20654797554016113,6.699259042739868
ENSG00000156150.fa,Chimpanzee,85,0.3380703926086426,6.699259042739868
ENSG00000156150.fa,Chimpanzee,90,0.335176944732666,6.699259042739868
ENSG00000156150.fa,Chimpanzee,95,0.21602177619934082,6.699259042739868
ENSG00000116337.fa,Chimpanzee,40,0.4169619083404541,14.19217586517334
ENSG00000116337.fa,Chimpanzee,45,0.4173450469970703,14.19217586517334
ENSG00000116337.fa,Chimpanzee,50,0.28145289421081543,14.19217586517334
ENSG00000116337.fa,Chimpanzee,55,0.4324038028717041,14.19217586517334
ENSG00000116337.fa,Chimpanzee,60,0.40920543670654297,14.19217586517334
ENSG00000116337.fa,Chimpanzee,65,0.411052942276001,14.19217586517334
ENSG00000116337.fa,Chimpanzee,70,0.4119436740875244,14.19217586517334
ENSG00000171819.fa,Chimpanzee,75,0.23818564414978027,2.1260931491851807
ENSG00000171819.fa,Chimpanzee,80,0.1156911849975586,2.1260931491851807
ENSG00000171819.fa,Chimpanzee,85,0.11144590377807617,2.1260931491851807
ENSG00000171819.fa,Chimpanzee,90,0.24225950241088867,2.1260931491851807
ENSG00000171819.fa,Chimpanzee,95,0.11294269561767578,2.1260931491851807
ENSG00000134262.fa,Chimpanzee,20,0.4167745113372803,7.641735076904297
ENSG00000134262.fa,Chimpanzee,25,0.3248012065887451,7.641735076904297
ENSG00000134262.fa,Chimpanzee,30,0.21195673942565918,7.641735076904297
ENSG00000134262.fa,Chimpanzee,35,0.34798598289489746,7.641735076904297
ENSG00000134262.fa,Chimpanzee,55,0.3522834777832031,7.641735076904297
ENSG00000134262.fa,Chimpanzee,60,0.20855093002319336,7.641735076904297
ENSG00000134262.fa,Chimpanzee,65,0.3373587131500244,7.641735076904297
ENSG00000134262.fa,Chimpanzee,70,0.3348267078399658,7.641735076904297
ENSG00000134262.fa,Chimpanzee,75,0.20761585235595703,7.641735076904297
ENSG00000134262.fa,Chimpanzee,80,0.34156131744384766,7.641735076904297
ENSG00000134262.fa,Chimpanzee,85,0.32514190673828125,7.641735076904297
ENSG00000134262.fa,Chimpanzee,90,0.20133733749389648,7.641735076904297
ENSG00000134262.fa,Chimpanzee,95,0.34174680709838867,7.641735076904297
ENSG00000198483.fa,Chimpanzee,95,0.5176734924316406,22.38974642753601
ENSG00000132703.fa,Chimpanzee,10,0.01882028579711914,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,15,0.0177152156829834,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,20,0.017731666564941406,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,25,0.017266511917114258,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,30,0.016675949096679688,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,35,0.016736507415771484,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,40,0.0185091495513916,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,45,0.016151905059814453,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,50,0.016519546508789062,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,55,0.015879392623901367,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,60,0.015713214874267578,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,65,0.015983104705810547,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,70,0.01573014259338379,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,75,0.015636920928955078,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,80,0.015422344207763672,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,85,0.015354156494140625,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,90,0.01505422592163086,0.04053235054016113
ENSG00000132703.fa,Chimpanzee,95,0.014861106872558594,0.04053235054016113
ENSG00000158874.fa,Chimpanzee,45,0.024317264556884766,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,50,0.023932218551635742,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,55,0.023986339569091797,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,60,0.14460349082946777,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,65,0.026213407516479492,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,70,0.02502131462097168,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,75,0.024928569793701172,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,80,0.02486443519592285,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,85,0.02536606788635254,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,90,0.024107933044433594,0.059758901596069336
ENSG00000158874.fa,Chimpanzee,95,0.023888587951660156,0.059758901596069336
ENSG00000143595.fa,Chimpanzee,65,0.07233476638793945,0.5084934234619141
ENSG00000143595.fa,Chimpanzee,70,0.1810779571533203,0.5084934234619141
ENSG00000143595.fa,Chimpanzee,75,0.07285618782043457,0.5084934234619141
ENSG00000143595.fa,Chimpanzee,80,0.0705559253692627,0.5084934234619141
ENSG00000143595.fa,Chimpanzee,85,0.07173299789428711,0.5084934234619141
ENSG00000143595.fa,Chimpanzee,90,0.18081450462341309,0.5084934234619141
ENSG00000143595.fa,Chimpanzee,95,0.0721578598022461,0.5084934234619141
ENSG00000173627.fa,Chimpanzee,60,0.2510035037994385,2.4327898025512695
ENSG00000173627.fa,Chimpanzee,65,0.11640572547912598,2.4327898025512695
ENSG00000173627.fa,Chimpanzee,70,0.2573375701904297,2.4327898025512695
ENSG00000173627.fa,Chimpanzee,75,0.1273822784423828,2.4327898025512695
ENSG00000173627.fa,Chimpanzee,80,0.11956644058227539,2.4327898025512695
ENSG00000173627.fa,Chimpanzee,85,0.2517082691192627,2.4327898025512695
ENSG00000173627.fa,Chimpanzee,90,0.11704254150390625,2.4327898025512695
ENSG00000173627.fa,Chimpanzee,95,0.23234868049621582,2.4327898025512695
ENSG00000143761.fa,Chimpanzee,65,0.4547586441040039,15.088086605072021
ENSG00000143761.fa,Chimpanzee,70,0.29697656631469727,15.088086605072021
ENSG00000143761.fa,Chimpanzee,75,0.47136402130126953,15.088086605072021
ENSG00000143761.fa,Chimpanzee,80,0.5361478328704834,15.088086605072021
ENSG00000143761.fa,Chimpanzee,85,0.2814457416534424,15.088086605072021
ENSG00000143761.fa,Chimpanzee,90,0.4586317539215088,15.088086605072021
ENSG00000143761.fa,Chimpanzee,95,0.40846800804138184,15.088086605072021
ENSG00000142632-0.fa,Chimpanzee,60,0.08588933944702148,1.1559414863586426
ENSG00000142632-0.fa,Chimpanzee,65,0.2069227695465088,1.1559414863586426
ENSG00000142632-0.fa,Chimpanzee,70,0.08492517471313477,1.1559414863586426
